0 0.331676 0.00453846 0.000666021
0.17836 1.42223 0.674875 2.78415 5.68521 -1.32996 4.33011 -8.69064 -0.980438 -1.11105 -7.19969 -5.09868 0.501868 -7.15401 9.02087 0.30307 0.319327 0.597267 0.596104 0.905139 0.263167 0.030978 0.268799 0.805944 -4.40188 5.91146 4.22899 1.58423 -0.840595 -5.13185 -6.19844 7.69879 8.13982 0.144859 -6.02612 9.41703
1 0.331676 0.0085293 0.00106224
0.17836 1.42223 0.674875 2.78415 5.68521 -1.32996 4.33011 -8.69064 -0.980438 -1.11105 -7.19969 -5.09868 0.501868 -7.15401 9.02087 0.30307 0.319327 0.597267 0.596104 0.905139 0.263167 0.030978 0.268799 0.805944 -4.40188 5.91146 4.22899 1.58423 -0.840595 -5.13185 -6.19844 7.69879 8.13982 0.144859 -6.02612 9.41703
