0.992594 0.881482
0.992592 0.881461
0.992591 0.88144
0.99259 0.881419
0.992588 0.881398
0.992587 0.881377
0.992585 0.881355
0.992584 0.881334
0.992583 0.881313
0.992581 0.881292
0.99258 0.881271
0.992578 0.88125
0.992577 0.881229
0.992576 0.881208
0.992574 0.881187
0.992573 0.881166
0.992571 0.881145
0.99257 0.881124
0.992569 0.881103
0.992567 0.881082
0.992566 0.881061
0.992564 0.88104
0.992563 0.881019
0.992562 0.880998
0.99256 0.880977
0.992559 0.880956
0.992558 0.880935
0.992556 0.880914
0.992555 0.880893
0.992553 0.880872
0.992552 0.880851
0.992551 0.88083
0.992549 0.880809
0.992548 0.880788
0.992546 0.880767
0.992545 0.880746
0.992544 0.880725
0.992542 0.880704
0.992541 0.880683
0.99254 0.880662
0.992538 0.880641
0.992537 0.880621
0.992535 0.8806
0.992534 0.880579
0.992533 0.880558
0.992531 0.880537
0.99253 0.880516
0.992529 0.880495
0.992527 0.880475
0.992526 0.880454
0.992524 0.880433
0.992523 0.880412
0.992522 0.880391
0.99252 0.88037
0.992519 0.88035
0.992518 0.880329
0.992516 0.880308
0.992515 0.880287
0.992513 0.880266
0.992512 0.880246
0.992511 0.880225
0.992509 0.880204
0.992508 0.880183
0.992507 0.880162
0.992505 0.880142
0.992504 0.880121
0.992502 0.8801
0.992501 0.880079
0.9925 0.880059
0.992498 0.880038
0.992497 0.880017
0.992496 0.879997
0.992494 0.879976
0.992493 0.879955
0.992491 0.879934
0.99249 0.879914
0.992489 0.879893
0.992487 0.879872
0.992486 0.879852
0.992485 0.879831
0.992483 0.87981
0.992482 0.87979
0.992481 0.879769
0.992479 0.879748
0.992478 0.879728
0.992476 0.879707
0.992475 0.879686
0.992474 0.879666
0.992472 0.879645
0.992471 0.879625
0.99247 0.879604
0.992468 0.879583
0.992467 0.879563
0.992465 0.879542
0.992464 0.879521
0.992463 0.879501
0.992461 0.87948
0.99246 0.87946
0.992459 0.879439
0.992457 0.879419
0.992456 0.879398
0.992455 0.879377
0.992453 0.879357
0.992452 0.879336
0.992451 0.879316
0.992449 0.879295
0.992448 0.879275
0.992446 0.879254
0.992445 0.879234
0.992444 0.879213
0.992442 0.879192
0.992441 0.879172
0.99244 0.879151
0.992438 0.879131
0.992437 0.87911
0.992436 0.87909
0.992434 0.879069
0.992433 0.879049
0.992431 0.879028
0.99243 0.879008
0.992429 0.878987
0.992427 0.878967
0.992426 0.878947
0.992425 0.878926
0.992423 0.878906
0.992422 0.878885
0.992421 0.878865
0.992419 0.878844
0.992418 0.878824
0.992417 0.878803
0.992415 0.878783
0.992414 0.878762
0.992412 0.878742
0.992411 0.878722
